cd,name,gender,age,div,salary
11411,James,M,30,FE,3500
2848,Mary,F,35,BE,4000
20885,James,M,30,FE,3500
1680,Smith,M,40,DA,4000
30379,Rose,M,35,DA,3000
5147,James,M,30,FE,3500
11774,Williams,M,30,DE,2500
31771,Rose,M,35,DA,3000
31756,Mary,F,35,BE,4000
18525,Anne,F,30,DE,3000
29235,Anne,F,30,DE,3000
29116,Mary,F,35,BE,4000
15438,Smith,M,40,DA,4000
38471,James,M,30,FE,3500
32786,Williams,M,30,DE,2500
9091,Rose,M,35,DA,3000
31983,Anne,F,30,DE,3000
14785,Rose,M,35,DA,3000
22313,James,M,30,FE,3500
3300,Smith,M,40,DA,4000
31546,Mary,F,35,BE,4000
12539,James,M,30,FE,3500
12927,Anne,F,30,DE,3000
2721,Anne,F,30,DE,3000
34234,Mary,F,35,BE,4000
34542,Smith,M,40,DA,4000
14528,Williams,M,30,DE,2500
14598,Smith,M,40,DA,4000
20612,Williams,M,30,DE,2500
3288,Smith,M,40,DA,4000
22940,Williams,M,30,DE,2500
28367,James,M,30,FE,3500
7011,Anne,F,30,DE,3000
25268,Williams,M,30,DE,2500
7700,Williams,M,30,DE,2500
3068,Williams,M,30,DE,2500
600,Smith,M,40,DA,4000
30615,Anne,F,30,DE,3000
23767,Rose,M,35,DA,3000
20812,Mary,F,35,BE,4000
39600,Smith,M,40,DA,4000
16068,Smith,M,40,DA,4000
22364,Williams,M,30,DE,2500
23132,Williams,M,30,DE,2500
10892,Williams,M,30,DE,2500
28497,Anne,F,30,DE,3000
37337,James,M,30,FE,3500
22817,James,M,30,FE,3500
35728,Mary,F,35,BE,4000
434,Williams,M,30,DE,2500
1827,Anne,F,30,DE,3000
37680,Smith,M,40,DA,4000
22396,Mary,F,35,BE,4000
4355,James,M,30,FE,3500
30705,Anne,F,30,DE,3000
36472,Mary,F,35,BE,4000
31521,Anne,F,30,DE,3000
35229,Anne,F,30,DE,3000
9200,Williams,M,30,DE,2500
6089,James,M,30,FE,3500
22459,Rose,M,35,DA,3000
35319,Anne,F,30,DE,3000
3750,Smith,M,40,DA,4000
37166,Williams,M,30,DE,2500
16229,James,M,30,FE,3500
33729,Anne,F,30,DE,3000
33778,Mary,F,35,BE,4000
2481,Anne,F,30,DE,3000
21669,Anne,F,30,DE,3000
9642,Smith,M,40,DA,4000
19143,Anne,F,30,DE,3000
19056,Smith,M,40,DA,4000
18125,James,M,30,FE,3500
444,Smith,M,40,DA,4000
28468,Mary,F,35,BE,4000
17420,Williams,M,30,DE,2500
7000,Mary,F,35,BE,4000
21887,James,M,30,FE,3500
30393,Anne,F,30,DE,3000
2488,Mary,F,35,BE,4000
28556,Williams,M,30,DE,2500
12352,Mary,F,35,BE,4000
17998,Mary,F,35,BE,4000
7203,Anne,F,30,DE,3000
34239,Anne,F,30,DE,3000
4238,Williams,M,30,DE,2500
1588,Mary,F,35,BE,4000
35627,James,M,30,FE,3500
15379,Rose,M,35,DA,3000
38387,James,M,30,FE,3500
5816,Williams,M,30,DE,2500
37399,Rose,M,35,DA,3000
24540,Smith,M,40,DA,4000
16970,Williams,M,30,DE,2500
5412,Smith,M,40,DA,4000
31264,Mary,F,35,BE,4000
36443,James,M,30,FE,3500
23777,James,M,30,FE,3500
30759,Anne,F,30,DE,3000
21364,Mary,F,35,BE,4000
35301,Anne,F,30,DE,3000
33813,Anne,F,30,DE,3000
13391,James,M,30,FE,3500
30729,Anne,F,30,DE,3000
37347,Anne,F,30,DE,3000
29196,Smith,M,40,DA,4000
6090,Smith,M,40,DA,4000
2187,Anne,F,30,DE,3000
33949,Rose,M,35,DA,3000
39714,Smith,M,40,DA,4000
35539,Rose,M,35,DA,3000
6814,Mary,F,35,BE,4000
36531,Anne,F,30,DE,3000
37444,Mary,F,35,BE,4000
13335,Anne,F,30,DE,3000
210,Smith,M,40,DA,4000
29687,James,M,30,FE,3500
13495,Rose,M,35,DA,3000
15692,Williams,M,30,DE,2500
25762,Mary,F,35,BE,4000
14786,Williams,M,30,DE,2500
20801,James,M,30,FE,3500
33940,Mary,F,35,BE,4000
12253,Rose,M,35,DA,3000
19430,Williams,M,30,DE,2500
20669,James,M,30,FE,3500
12308,Williams,M,30,DE,2500
8943,Anne,F,30,DE,3000
38223,Anne,F,30,DE,3000
13493,James,M,30,FE,3500
10979,James,M,30,FE,3500
27405,Anne,F,30,DE,3000
36602,Williams,M,30,DE,2500
31762,Mary,F,35,BE,4000
19537,Rose,M,35,DA,3000
12532,Mary,F,35,BE,4000
28011,Anne,F,30,DE,3000
14697,Anne,F,30,DE,3000
25189,Rose,M,35,DA,3000
38713,Rose,M,35,DA,3000
13672,Mary,F,35,BE,4000
37807,Rose,M,35,DA,3000
29302,Mary,F,35,BE,4000
20960,Williams,M,30,DE,2500
12771,Anne,F,30,DE,3000
14438,Williams,M,30,DE,2500
3612,Smith,M,40,DA,4000
39285,Anne,F,30,DE,3000
35079,Anne,F,30,DE,3000
38326,Mary,F,35,BE,4000
16543,Rose,M,35,DA,3000
31328,Williams,M,30,DE,2500
35945,James,M,30,FE,3500
32541,Anne,F,30,DE,3000
11514,Smith,M,40,DA,4000
27974,Williams,M,30,DE,2500
37557,Anne,F,30,DE,3000
24516,Smith,M,40,DA,4000
1540,Mary,F,35,BE,4000
2376,Smith,M,40,DA,4000
10552,Mary,F,35,BE,4000
38325,Anne,F,30,DE,3000
13189,Rose,M,35,DA,3000
12553,Rose,M,35,DA,3000
2746,Mary,F,35,BE,4000
9043,Rose,M,35,DA,3000
26174,Williams,M,30,DE,2500
15400,Mary,F,35,BE,4000
8240,Williams,M,30,DE,2500
29178,Smith,M,40,DA,4000
6696,Smith,M,40,DA,4000
8287,Rose,M,35,DA,3000
33898,Mary,F,35,BE,4000
12191,James,M,30,FE,3500
36721,Rose,M,35,DA,3000
15239,James,M,30,FE,3500
26615,James,M,30,FE,3500
5602,Mary,F,35,BE,4000
6571,Rose,M,35,DA,3000
31701,Anne,F,30,DE,3000
19105,Rose,M,35,DA,3000
32814,Smith,M,40,DA,4000
16279,Rose,M,35,DA,3000
23279,James,M,30,FE,3500
27782,Williams,M,30,DE,2500
29484,Smith,M,40,DA,4000
21345,Anne,F,30,DE,3000
32219,James,M,30,FE,3500
29105,James,M,30,FE,3500
21247,Rose,M,35,DA,3000
24518,Williams,M,30,DE,2500
13746,Smith,M,40,DA,4000
12647,James,M,30,FE,3500
3285,Anne,F,30,DE,3000
26756,Williams,M,30,DE,2500
18647,James,M,30,FE,3500
27158,Williams,M,30,DE,2500
5922,Smith,M,40,DA,4000
26059,Rose,M,35,DA,3000
1833,Anne,F,30,DE,3000
33647,James,M,30,FE,3500
17692,Mary,F,35,BE,4000
6641,James,M,30,FE,3500
9345,Anne,F,30,DE,3000
5653,Rose,M,35,DA,3000
31273,Rose,M,35,DA,3000
3319,Rose,M,35,DA,3000
1277,James,M,30,FE,3500
8595,Anne,F,30,DE,3000
9102,Smith,M,40,DA,4000
23742,Smith,M,40,DA,4000
20695,Rose,M,35,DA,3000
39440,Williams,M,30,DE,2500
2372,Williams,M,30,DE,2500
15702,Smith,M,40,DA,4000
15560,Williams,M,30,DE,2500
27798,Smith,M,40,DA,4000
7011,Anne,F,30,DE,3000
33921,Anne,F,30,DE,3000
20103,Anne,F,30,DE,3000
21753,Anne,F,30,DE,3000
12160,Mary,F,35,BE,4000
27973,Rose,M,35,DA,3000
39405,Anne,F,30,DE,3000
10496,Williams,M,30,DE,2500
3538,Mary,F,35,BE,4000
2274,Smith,M,40,DA,4000
32751,Anne,F,30,DE,3000
1532,Williams,M,30,DE,2500
9541,Rose,M,35,DA,3000
25830,Smith,M,40,DA,4000
11166,Smith,M,40,DA,4000
27130,Mary,F,35,BE,4000
13657,Rose,M,35,DA,3000
20596,Mary,F,35,BE,4000
8869,Rose,M,35,DA,3000
35439,Anne,F,30,DE,3000
3101,James,M,30,FE,3500
10280,Williams,M,30,DE,2500
10523,James,M,30,FE,3500
39760,Mary,F,35,BE,4000
184,Mary,F,35,BE,4000
29725,Rose,M,35,DA,3000
18984,Smith,M,40,DA,4000
6820,Mary,F,35,BE,4000
29977,Rose,M,35,DA,3000
21327,Anne,F,30,DE,3000
2453,James,M,30,FE,3500
35161,Rose,M,35,DA,3000
987,Anne,F,30,DE,3000
10535,James,M,30,FE,3500
27721,Rose,M,35,DA,3000
7033,Rose,M,35,DA,3000
6881,James,M,30,FE,3500
32212,Mary,F,35,BE,4000
14822,Williams,M,30,DE,2500
3674,Williams,M,30,DE,2500
15359,James,M,30,FE,3500
27746,Williams,M,30,DE,2500
20516,Williams,M,30,DE,2500
6699,Anne,F,30,DE,3000
27438,Smith,M,40,DA,4000
35497,Rose,M,35,DA,3000
21924,Smith,M,40,DA,4000
32718,Smith,M,40,DA,4000
9610,Mary,F,35,BE,4000
33177,Anne,F,30,DE,3000
30053,James,M,30,FE,3500
8616,Smith,M,40,DA,4000
19912,Mary,F,35,BE,4000
15310,Mary,F,35,BE,4000
39891,Anne,F,30,DE,3000
18227,James,M,30,FE,3500
23354,Williams,M,30,DE,2500
13333,Rose,M,35,DA,3000
27052,Mary,F,35,BE,4000
24145,Rose,M,35,DA,3000
39473,James,M,30,FE,3500
1030,Mary,F,35,BE,4000
24484,Mary,F,35,BE,4000
16658,Williams,M,30,DE,2500
1863,Anne,F,30,DE,3000
11627,James,M,30,FE,3500
38600,Williams,M,30,DE,2500
19515,Anne,F,30,DE,3000
32037,Anne,F,30,DE,3000
37909,Rose,M,35,DA,3000
19966,Mary,F,35,BE,4000
1704,Smith,M,40,DA,4000
12685,Rose,M,35,DA,3000
36292,Mary,F,35,BE,4000
8812,Mary,F,35,BE,4000
6449,James,M,30,FE,3500
11219,James,M,30,FE,3500
26529,Anne,F,30,DE,3000
36703,Rose,M,35,DA,3000
20522,Williams,M,30,DE,2500
5524,Mary,F,35,BE,4000
37023,Anne,F,30,DE,3000
12759,Anne,F,30,DE,3000
22730,Williams,M,30,DE,2500
22713,Anne,F,30,DE,3000
17583,Anne,F,30,DE,3000
7727,James,M,30,FE,3500
38741,James,M,30,FE,3500
5895,Anne,F,30,DE,3000
10261,Rose,M,35,DA,3000
18325,Rose,M,35,DA,3000
3752,Williams,M,30,DE,2500
28871,James,M,30,FE,3500
16985,James,M,30,FE,3500
22889,James,M,30,FE,3500
2076,Smith,M,40,DA,4000
28504,Mary,F,35,BE,4000
36803,James,M,30,FE,3500
15701,James,M,30,FE,3500
39179,James,M,30,FE,3500
11080,Mary,F,35,BE,4000
24713,James,M,30,FE,3500
29892,Smith,M,40,DA,4000
8212,Mary,F,35,BE,4000
34968,Smith,M,40,DA,4000
26077,Rose,M,35,DA,3000
24452,Williams,M,30,DE,2500
29906,Williams,M,30,DE,2500
7499,James,M,30,FE,3500
7398,Smith,M,40,DA,4000
19697,James,M,30,FE,3500
14242,Mary,F,35,BE,4000
28414,Mary,F,35,BE,4000
1832,Williams,M,30,DE,2500
6942,Smith,M,40,DA,4000
12592,Mary,F,35,BE,4000
23756,Williams,M,30,DE,2500
9229,Rose,M,35,DA,3000
36939,Anne,F,30,DE,3000
32643,Anne,F,30,DE,3000
1387,Rose,M,35,DA,3000
7461,Anne,F,30,DE,3000
32330,Williams,M,30,DE,2500
37424,Williams,M,30,DE,2500
6897,Anne,F,30,DE,3000
27335,James,M,30,FE,3500
393,Anne,F,30,DE,3000
12633,Anne,F,30,DE,3000
19532,Williams,M,30,DE,2500
36942,Smith,M,40,DA,4000
10157,James,M,30,FE,3500
18148,Mary,F,35,BE,4000
9431,James,M,30,FE,3500
27852,Smith,M,40,DA,4000
37962,Smith,M,40,DA,4000
6818,Williams,M,30,DE,2500
39197,James,M,30,FE,3500
10927,Rose,M,35,DA,3000
6081,Anne,F,30,DE,3000
23203,Rose,M,35,DA,3000
18952,Mary,F,35,BE,4000
20099,James,M,30,FE,3500
27569,James,M,30,FE,3500
280,Mary,F,35,BE,4000
9924,Smith,M,40,DA,4000
15956,Williams,M,30,DE,2500
3516,Smith,M,40,DA,4000
12976,Mary,F,35,BE,4000
4422,Smith,M,40,DA,4000
21107,James,M,30,FE,3500
1600,Mary,F,35,BE,4000
19189,Rose,M,35,DA,3000
10389,Anne,F,30,DE,3000
11799,Anne,F,30,DE,3000
7812,Smith,M,40,DA,4000
22892,Williams,M,30,DE,2500
18405,Anne,F,30,DE,3000
3392,Williams,M,30,DE,2500
5639,James,M,30,FE,3500
28276,Mary,F,35,BE,4000
26487,Anne,F,30,DE,3000
7103,James,M,30,FE,3500
13130,Williams,M,30,DE,2500
4645,Rose,M,35,DA,3000
28414,Mary,F,35,BE,4000
28768,Mary,F,35,BE,4000
35582,Williams,M,30,DE,2500
3860,Williams,M,30,DE,2500
26307,Anne,F,30,DE,3000
34691,James,M,30,FE,3500
7206,Smith,M,40,DA,4000
29758,Mary,F,35,BE,4000
16361,James,M,30,FE,3500
38081,James,M,30,FE,3500
7346,Williams,M,30,DE,2500
24307,Rose,M,35,DA,3000
11671,Rose,M,35,DA,3000
7403,James,M,30,FE,3500
35916,Smith,M,40,DA,4000
4095,Anne,F,30,DE,3000
750,Smith,M,40,DA,4000
7284,Smith,M,40,DA,4000
10880,Williams,M,30,DE,2500
22339,Rose,M,35,DA,3000
28765,Rose,M,35,DA,3000
28736,Williams,M,30,DE,2500
2743,Rose,M,35,DA,3000
9662,Williams,M,30,DE,2500
34007,James,M,30,FE,3500
26456,Williams,M,30,DE,2500
20485,Rose,M,35,DA,3000
25395,Anne,F,30,DE,3000
4984,Mary,F,35,BE,4000
39930,Smith,M,40,DA,4000
28863,Anne,F,30,DE,3000
11162,Williams,M,30,DE,2500
28100,Williams,M,30,DE,2500
22239,Anne,F,30,DE,3000
35111,James,M,30,FE,3500
10913,James,M,30,FE,3500
11700,Smith,M,40,DA,4000
16955,James,M,30,FE,3500
28890,Smith,M,40,DA,4000
5221,Rose,M,35,DA,3000
29578,Mary,F,35,BE,4000
11903,James,M,30,FE,3500
13375,Rose,M,35,DA,3000
12485,James,M,30,FE,3500
24031,Rose,M,35,DA,3000
2789,James,M,30,FE,3500
39774,Smith,M,40,DA,4000
11464,Mary,F,35,BE,4000
13820,Williams,M,30,DE,2500
1319,James,M,30,FE,3500
36942,Smith,M,40,DA,4000
18318,Smith,M,40,DA,4000
11176,Mary,F,35,BE,4000
38735,James,M,30,FE,3500
27759,Anne,F,30,DE,3000
12621,Anne,F,30,DE,3000
1252,Mary,F,35,BE,4000
1947,Anne,F,30,DE,3000
30117,Anne,F,30,DE,3000
12195,Anne,F,30,DE,3000
1332,Smith,M,40,DA,4000
26817,Anne,F,30,DE,3000
26990,Williams,M,30,DE,2500
9365,James,M,30,FE,3500
17992,Mary,F,35,BE,4000
28430,Williams,M,30,DE,2500
33537,Anne,F,30,DE,3000
36175,Rose,M,35,DA,3000
17523,Anne,F,30,DE,3000
17804,Williams,M,30,DE,2500
36925,Rose,M,35,DA,3000
29914,Mary,F,35,BE,4000
12515,James,M,30,FE,3500
23352,Smith,M,40,DA,4000
32754,Smith,M,40,DA,4000
30576,Smith,M,40,DA,4000
35367,Anne,F,30,DE,3000
32601,Anne,F,30,DE,3000
10156,Mary,F,35,BE,4000
8922,Smith,M,40,DA,4000
33796,Mary,F,35,BE,4000
9693,Anne,F,30,DE,3000
21927,Anne,F,30,DE,3000
9025,Rose,M,35,DA,3000
36563,James,M,30,FE,3500
8388,Smith,M,40,DA,4000
23865,Anne,F,30,DE,3000
4772,Williams,M,30,DE,2500
8666,Williams,M,30,DE,2500
8445,Anne,F,30,DE,3000
11596,Mary,F,35,BE,4000
6580,Mary,F,35,BE,4000
726,Smith,M,40,DA,4000
27185,James,M,30,FE,3500
26281,Rose,M,35,DA,3000
7183,Rose,M,35,DA,3000
33070,Mary,F,35,BE,4000
4498,Mary,F,35,BE,4000
22718,Williams,M,30,DE,2500
15186,Smith,M,40,DA,4000
26569,Rose,M,35,DA,3000
39662,Williams,M,30,DE,2500
28304,Williams,M,30,DE,2500
36870,Smith,M,40,DA,4000
39702,Smith,M,40,DA,4000
3862,Mary,F,35,BE,4000
7021,Rose,M,35,DA,3000
38102,Williams,M,30,DE,2500
8194,Mary,F,35,BE,4000
11500,Mary,F,35,BE,4000
3741,Anne,F,30,DE,3000
1004,Williams,M,30,DE,2500
2248,Mary,F,35,BE,4000
34490,Williams,M,30,DE,2500
1401,Anne,F,30,DE,3000
5111,James,M,30,FE,3500
33128,Williams,M,30,DE,2500
21419,James,M,30,FE,3500
22388,Williams,M,30,DE,2500
37638,Smith,M,40,DA,4000
26547,Anne,F,30,DE,3000
736,Mary,F,35,BE,4000
20306,Williams,M,30,DE,2500
20862,Smith,M,40,DA,4000
2090,Williams,M,30,DE,2500
9887,James,M,30,FE,3500
4304,Williams,M,30,DE,2500
4892,Williams,M,30,DE,2500
10877,James,M,30,FE,3500
34794,Smith,M,40,DA,4000
39418,Mary,F,35,BE,4000
17271,Anne,F,30,DE,3000
8985,Anne,F,30,DE,3000
25450,Mary,F,35,BE,4000
29306,Williams,M,30,DE,2500
24232,Mary,F,35,BE,4000
29075,James,M,30,FE,3500
38195,James,M,30,FE,3500
38430,Smith,M,40,DA,4000
11191,Rose,M,35,DA,3000
6501,Anne,F,30,DE,3000
19988,Williams,M,30,DE,2500
1116,Smith,M,40,DA,4000
11877,Anne,F,30,DE,3000
13322,Williams,M,30,DE,2500
14096,Williams,M,30,DE,2500
25227,Anne,F,30,DE,3000
4028,Williams,M,30,DE,2500
336,Smith,M,40,DA,4000
17072,Williams,M,30,DE,2500
20700,Smith,M,40,DA,4000
2675,James,M,30,FE,3500
6829,Rose,M,35,DA,3000
8078,Williams,M,30,DE,2500
9164,Williams,M,30,DE,2500
23039,James,M,30,FE,3500
11752,Mary,F,35,BE,4000
8819,James,M,30,FE,3500
32624,Williams,M,30,DE,2500
8087,James,M,30,FE,3500
20943,Anne,F,30,DE,3000
18955,Rose,M,35,DA,3000
32529,Anne,F,30,DE,3000
12927,Anne,F,30,DE,3000
31766,Williams,M,30,DE,2500
15173,James,M,30,FE,3500
2166,Smith,M,40,DA,4000
27991,Rose,M,35,DA,3000
8646,Smith,M,40,DA,4000
32904,Smith,M,40,DA,4000
22012,Mary,F,35,BE,4000
521,James,M,30,FE,3500
39325,Rose,M,35,DA,3000
36627,Anne,F,30,DE,3000
34500,Smith,M,40,DA,4000
1302,Smith,M,40,DA,4000
20730,Smith,M,40,DA,4000
18882,Smith,M,40,DA,4000
15131,James,M,30,FE,3500
37302,Smith,M,40,DA,4000
20099,James,M,30,FE,3500
23170,Mary,F,35,BE,4000
461,James,M,30,FE,3500
27500,Williams,M,30,DE,2500
887,James,M,30,FE,3500
9567,Anne,F,30,DE,3000
15979,Rose,M,35,DA,3000
1277,James,M,30,FE,3500
23991,Anne,F,30,DE,3000
36318,Smith,M,40,DA,4000
9415,Rose,M,35,DA,3000
21788,Williams,M,30,DE,2500
9199,Rose,M,35,DA,3000
25071,Anne,F,30,DE,3000
11914,Mary,F,35,BE,4000
27621,Anne,F,30,DE,3000
29220,Smith,M,40,DA,4000
26610,Smith,M,40,DA,4000
4391,James,M,30,FE,3500
2783,James,M,30,FE,3500
4265,James,M,30,FE,3500
31365,Anne,F,30,DE,3000
2400,Smith,M,40,DA,4000
21296,Williams,M,30,DE,2500
11718,Smith,M,40,DA,4000
39172,Mary,F,35,BE,4000
16128,Smith,M,40,DA,4000
39808,Mary,F,35,BE,4000
23791,Rose,M,35,DA,3000
29091,Anne,F,30,DE,3000
38409,Anne,F,30,DE,3000
16381,Rose,M,35,DA,3000
29144,Williams,M,30,DE,2500
28777,Rose,M,35,DA,3000
26874,Smith,M,40,DA,4000
8119,Rose,M,35,DA,3000
25127,James,M,30,FE,3500
12974,Williams,M,30,DE,2500
12658,Mary,F,35,BE,4000
17954,Williams,M,30,DE,2500
36135,Anne,F,30,DE,3000
34133,James,M,30,FE,3500
33557,James,M,30,FE,3500
14010,Smith,M,40,DA,4000
30093,Anne,F,30,DE,3000
348,Smith,M,40,DA,4000
1261,Rose,M,35,DA,3000
16678,Mary,F,35,BE,4000
22353,Anne,F,30,DE,3000
2493,Anne,F,30,DE,3000
22064,Williams,M,30,DE,2500
14905,Rose,M,35,DA,3000
14051,James,M,30,FE,3500
4182,Smith,M,40,DA,4000
7168,Mary,F,35,BE,4000
34226,Williams,M,30,DE,2500
1430,Williams,M,30,DE,2500
14225,James,M,30,FE,3500
32705,James,M,30,FE,3500
15906,Smith,M,40,DA,4000
33364,Mary,F,35,BE,4000
26620,Mary,F,35,BE,4000
3179,James,M,30,FE,3500
22271,James,M,30,FE,3500
3599,James,M,30,FE,3500
22880,Williams,M,30,DE,2500
17580,Smith,M,40,DA,4000
31567,Rose,M,35,DA,3000
26545,Rose,M,35,DA,3000
35402,Williams,M,30,DE,2500
36009,Anne,F,30,DE,3000
34301,James,M,30,FE,3500
30860,Williams,M,30,DE,2500
39045,Anne,F,30,DE,3000
4784,Williams,M,30,DE,2500
37959,Anne,F,30,DE,3000
19038,Smith,M,40,DA,4000
1010,Williams,M,30,DE,2500
25538,Williams,M,30,DE,2500
26742,Smith,M,40,DA,4000
19470,Smith,M,40,DA,4000
39622,Mary,F,35,BE,4000
6402,Smith,M,40,DA,4000
34842,Smith,M,40,DA,4000
28046,Williams,M,30,DE,2500
29484,Smith,M,40,DA,4000
21871,Rose,M,35,DA,3000
2675,James,M,30,FE,3500
5635,Rose,M,35,DA,3000
18460,Mary,F,35,BE,4000
10895,James,M,30,FE,3500
31168,Mary,F,35,BE,4000
32141,James,M,30,FE,3500
3026,Williams,M,30,DE,2500
14082,Smith,M,40,DA,4000
24843,Anne,F,30,DE,3000
18422,Williams,M,30,DE,2500
21089,James,M,30,FE,3500
30951,Anne,F,30,DE,3000
33098,Williams,M,30,DE,2500
39454,Mary,F,35,BE,4000
26898,Smith,M,40,DA,4000
24606,Smith,M,40,DA,4000
39580,Mary,F,35,BE,4000
24450,Smith,M,40,DA,4000
22277,James,M,30,FE,3500
1568,Williams,M,30,DE,2500
9939,Anne,F,30,DE,3000
22914,Smith,M,40,DA,4000
19209,Anne,F,30,DE,3000
32859,Anne,F,30,DE,3000
33319,Rose,M,35,DA,3000
26895,Anne,F,30,DE,3000
11199,Anne,F,30,DE,3000
7428,Smith,M,40,DA,4000
6889,Rose,M,35,DA,3000
14722,Mary,F,35,BE,4000
24929,James,M,30,FE,3500
13532,Williams,M,30,DE,2500
39923,James,M,30,FE,3500
2707,Rose,M,35,DA,3000
3566,Williams,M,30,DE,2500
26987,James,M,30,FE,3500
34694,Williams,M,30,DE,2500
36647,James,M,30,FE,3500
32788,Mary,F,35,BE,4000
26295,Anne,F,30,DE,3000
12849,Anne,F,30,DE,3000
15573,Anne,F,30,DE,3000
15826,Mary,F,35,BE,4000
20938,Mary,F,35,BE,4000
31826,Williams,M,30,DE,2500
39146,Williams,M,30,DE,2500
5921,James,M,30,FE,3500
38758,Mary,F,35,BE,4000
36574,Mary,F,35,BE,4000
36720,Smith,M,40,DA,4000
5843,James,M,30,FE,3500
9438,Smith,M,40,DA,4000
32787,Anne,F,30,DE,3000
37216,Mary,F,35,BE,4000
29233,Rose,M,35,DA,3000
1355,James,M,30,FE,3500
15195,Anne,F,30,DE,3000
10953,Anne,F,30,DE,3000
33114,Smith,M,40,DA,4000
35680,Mary,F,35,BE,4000
16545,Anne,F,30,DE,3000
18842,Williams,M,30,DE,2500
29834,Williams,M,30,DE,2500
25612,Mary,F,35,BE,4000
31483,Rose,M,35,DA,3000
24268,Mary,F,35,BE,4000
6042,Smith,M,40,DA,4000
22807,Rose,M,35,DA,3000
23138,Williams,M,30,DE,2500
22259,James,M,30,FE,3500
27339,Anne,F,30,DE,3000
37842,Smith,M,40,DA,4000
35590,Mary,F,35,BE,4000
35170,Mary,F,35,BE,4000
25858,Mary,F,35,BE,4000
2134,Mary,F,35,BE,4000
11769,Anne,F,30,DE,3000
30329,James,M,30,FE,3500
23773,Rose,M,35,DA,3000
15894,Smith,M,40,DA,4000
12366,Smith,M,40,DA,4000
22937,James,M,30,FE,3500
14797,Rose,M,35,DA,3000
31194,Smith,M,40,DA,4000
28623,Anne,F,30,DE,3000
17305,Rose,M,35,DA,3000
13968,Smith,M,40,DA,4000
5418,Smith,M,40,DA,4000
29836,Mary,F,35,BE,4000
7782,Smith,M,40,DA,4000
13596,Smith,M,40,DA,4000
30166,Mary,F,35,BE,4000
28277,James,M,30,FE,3500
36194,Williams,M,30,DE,2500
23206,Mary,F,35,BE,4000
26795,James,M,30,FE,3500
27880,Mary,F,35,BE,4000
27534,Smith,M,40,DA,4000
22204,Mary,F,35,BE,4000
6954,Smith,M,40,DA,4000
12318,Smith,M,40,DA,4000
1800,Smith,M,40,DA,4000
5603,James,M,30,FE,3500
19881,Anne,F,30,DE,3000
34509,Anne,F,30,DE,3000
13533,Anne,F,30,DE,3000
37740,Smith,M,40,DA,4000
14,Williams,M,30,DE,2500
19309,Rose,M,35,DA,3000
26223,Anne,F,30,DE,3000
29695,Rose,M,35,DA,3000
29277,Anne,F,30,DE,3000
7447,Rose,M,35,DA,3000
20059,Rose,M,35,DA,3000
20689,Rose,M,35,DA,3000
22452,Smith,M,40,DA,4000
11160,Smith,M,40,DA,4000
10410,Smith,M,40,DA,4000
33167,James,M,30,FE,3500
5409,Anne,F,30,DE,3000
22872,Smith,M,40,DA,4000
11241,Anne,F,30,DE,3000
25532,Williams,M,30,DE,2500
27394,Mary,F,35,BE,4000
15478,Mary,F,35,BE,4000
28304,Williams,M,30,DE,2500
9602,Williams,M,30,DE,2500
2376,Smith,M,40,DA,4000
4237,Rose,M,35,DA,3000
17589,Anne,F,30,DE,3000
37731,Anne,F,30,DE,3000
35618,Williams,M,30,DE,2500
6497,James,M,30,FE,3500
39522,Smith,M,40,DA,4000
3143,James,M,30,FE,3500
2709,Anne,F,30,DE,3000
4365,Anne,F,30,DE,3000
20398,Mary,F,35,BE,4000
22903,Rose,M,35,DA,3000
36094,Mary,F,35,BE,4000
17876,Williams,M,30,DE,2500
37025,James,M,30,FE,3500
4852,Mary,F,35,BE,4000
22706,Williams,M,30,DE,2500
15279,Anne,F,30,DE,3000
10910,Williams,M,30,DE,2500
39497,James,M,30,FE,3500
4461,Anne,F,30,DE,3000
1176,Smith,M,40,DA,4000
4990,Mary,F,35,BE,4000
16445,James,M,30,FE,3500
23487,Anne,F,30,DE,3000
8857,Rose,M,35,DA,3000
29271,Anne,F,30,DE,3000
25453,Rose,M,35,DA,3000
9507,Anne,F,30,DE,3000
18258,Smith,M,40,DA,4000
23226,Smith,M,40,DA,4000
29064,Smith,M,40,DA,4000
11611,Rose,M,35,DA,3000
15628,Mary,F,35,BE,4000
10023,Anne,F,30,DE,3000
28596,Smith,M,40,DA,4000
30460,Mary,F,35,BE,4000
11333,James,M,30,FE,3500
36684,Smith,M,40,DA,4000
26949,Anne,F,30,DE,3000
8282,Williams,M,30,DE,2500
33078,Smith,M,40,DA,4000
8544,Smith,M,40,DA,4000
25029,Anne,F,30,DE,3000
29674,Mary,F,35,BE,4000
20526,Smith,M,40,DA,4000
14426,Williams,M,30,DE,2500
39896,Williams,M,30,DE,2500
29680,Mary,F,35,BE,4000
2902,Mary,F,35,BE,4000
5094,Smith,M,40,DA,4000
22997,James,M,30,FE,3500
36482,Williams,M,30,DE,2500
38744,Williams,M,30,DE,2500
11574,Smith,M,40,DA,4000
4159,Rose,M,35,DA,3000
33967,Rose,M,35,DA,3000
23033,James,M,30,FE,3500
17486,Williams,M,30,DE,2500
4236,Smith,M,40,DA,4000
2463,Anne,F,30,DE,3000
28737,Anne,F,30,DE,3000
5179,Rose,M,35,DA,3000
15755,James,M,30,FE,3500
27523,Rose,M,35,DA,3000
