cd,name,gender,age,div,salary
48741,Anne,F,30,DE,3000
47326,Mary,F,35,BE,4000
48329,James,M,30,FE,3500
47830,Mary,F,35,BE,4000
7200,Smith,M,40,DA,4000
28704,Smith,M,40,DA,4000
21298,Mary,F,35,BE,4000
10306,Mary,F,35,BE,4000
46433,James,M,30,FE,3500
28387,Rose,M,35,DA,3000
42066,Smith,M,40,DA,4000
34150,Mary,F,35,BE,4000
21801,Anne,F,30,DE,3000
26123,James,M,30,FE,3500
42924,Smith,M,40,DA,4000
42165,Anne,F,30,DE,3000
24877,Rose,M,35,DA,3000
34453,Rose,M,35,DA,3000
19391,James,M,30,FE,3500
39078,Smith,M,40,DA,4000
19532,Williams,M,30,DE,2500
21677,James,M,30,FE,3500
19068,Smith,M,40,DA,4000
43874,Williams,M,30,DE,2500
30346,Mary,F,35,BE,4000
5786,Williams,M,30,DE,2500
47585,James,M,30,FE,3500
10706,Williams,M,30,DE,2500
43836,Smith,M,40,DA,4000
41977,Rose,M,35,DA,3000
19422,Smith,M,40,DA,4000
13618,Mary,F,35,BE,4000
1569,Anne,F,30,DE,3000
31396,Mary,F,35,BE,4000
27883,Rose,M,35,DA,3000
33040,Mary,F,35,BE,4000
49133,James,M,30,FE,3500
22571,James,M,30,FE,3500
49972,Mary,F,35,BE,4000
33095,James,M,30,FE,3500
6457,Rose,M,35,DA,3000
2485,Rose,M,35,DA,3000
22344,Smith,M,40,DA,4000
6948,Smith,M,40,DA,4000
46337,James,M,30,FE,3500
41410,Mary,F,35,BE,4000
10393,Rose,M,35,DA,3000
4830,Smith,M,40,DA,4000
38437,Rose,M,35,DA,3000
43423,Rose,M,35,DA,3000
17878,Mary,F,35,BE,4000
31957,Rose,M,35,DA,3000
42,Smith,M,40,DA,4000
34849,Rose,M,35,DA,3000
37801,Rose,M,35,DA,3000
31158,Smith,M,40,DA,4000
39229,Rose,M,35,DA,3000
9478,Mary,F,35,BE,4000
32453,James,M,30,FE,3500
31115,James,M,30,FE,3500
26852,Williams,M,30,DE,2500
13483,Rose,M,35,DA,3000
35280,Smith,M,40,DA,4000
30574,Mary,F,35,BE,4000
38040,Smith,M,40,DA,4000
29106,Smith,M,40,DA,4000
16782,Smith,M,40,DA,4000
13871,James,M,30,FE,3500
49249,Rose,M,35,DA,3000
31215,Anne,F,30,DE,3000
16350,Smith,M,40,DA,4000
49080,Smith,M,40,DA,4000
3468,Smith,M,40,DA,4000
3453,Anne,F,30,DE,3000
14111,James,M,30,FE,3500
41015,James,M,30,FE,3500
21657,Anne,F,30,DE,3000
32415,Anne,F,30,DE,3000
18095,James,M,30,FE,3500
23232,Smith,M,40,DA,4000
23393,James,M,30,FE,3500
15106,Mary,F,35,BE,4000
33967,Rose,M,35,DA,3000
4022,Williams,M,30,DE,2500
5683,Rose,M,35,DA,3000
48315,Anne,F,30,DE,3000
40141,Rose,M,35,DA,3000
30925,Rose,M,35,DA,3000
13873,Rose,M,35,DA,3000
35289,Anne,F,30,DE,3000
10311,Anne,F,30,DE,3000
3379,Rose,M,35,DA,3000
43083,Anne,F,30,DE,3000
29107,Rose,M,35,DA,3000
38116,Mary,F,35,BE,4000
16835,James,M,30,FE,3500
33025,Rose,M,35,DA,3000
23597,James,M,30,FE,3500
8680,Mary,F,35,BE,4000
23398,Mary,F,35,BE,4000
27676,Mary,F,35,BE,4000
11321,James,M,30,FE,3500
11878,Mary,F,35,BE,4000
37498,Mary,F,35,BE,4000
26632,Mary,F,35,BE,4000
12702,Smith,M,40,DA,4000
2195,James,M,30,FE,3500
28369,Rose,M,35,DA,3000
39515,James,M,30,FE,3500
3139,Rose,M,35,DA,3000
32770,Mary,F,35,BE,4000
8559,Anne,F,30,DE,3000
31366,Mary,F,35,BE,4000
14159,James,M,30,FE,3500
44164,Mary,F,35,BE,4000
48426,Smith,M,40,DA,4000
2911,Rose,M,35,DA,3000
1616,Williams,M,30,DE,2500
9841,Rose,M,35,DA,3000
36904,Mary,F,35,BE,4000
38057,James,M,30,FE,3500
20403,Anne,F,30,DE,3000
17906,Williams,M,30,DE,2500
19715,James,M,30,FE,3500
25460,Williams,M,30,DE,2500
33973,Rose,M,35,DA,3000
38543,James,M,30,FE,3500
14210,Williams,M,30,DE,2500
28586,Williams,M,30,DE,2500
8142,Smith,M,40,DA,4000
47595,Anne,F,30,DE,3000
46859,James,M,30,FE,3500
20140,Mary,F,35,BE,4000
16540,Mary,F,35,BE,4000
17146,Mary,F,35,BE,4000
35651,James,M,30,FE,3500
27126,Smith,M,40,DA,4000
16067,James,M,30,FE,3500
1439,James,M,30,FE,3500
25073,James,M,30,FE,3500
4950,Smith,M,40,DA,4000
48414,Smith,M,40,DA,4000
18205,Rose,M,35,DA,3000
4153,Rose,M,35,DA,3000
46642,Mary,F,35,BE,4000
568,Mary,F,35,BE,4000
47667,Anne,F,30,DE,3000
20342,Williams,M,30,DE,2500
32391,Anne,F,30,DE,3000
3394,Mary,F,35,BE,4000
23360,Williams,M,30,DE,2500
45784,Mary,F,35,BE,4000
37326,Smith,M,40,DA,4000
15803,James,M,30,FE,3500
2083,Rose,M,35,DA,3000
6409,Rose,M,35,DA,3000
7964,Williams,M,30,DE,2500
33987,Anne,F,30,DE,3000
17665,Rose,M,35,DA,3000
33149,James,M,30,FE,3500
41360,Williams,M,30,DE,2500
35665,Rose,M,35,DA,3000
23752,Mary,F,35,BE,4000
40292,Williams,M,30,DE,2500
24907,Rose,M,35,DA,3000
24347,James,M,30,FE,3500
7173,Anne,F,30,DE,3000
42412,Mary,F,35,BE,4000
4651,Rose,M,35,DA,3000
32017,Rose,M,35,DA,3000
28366,Mary,F,35,BE,4000
48564,Smith,M,40,DA,4000
39692,Williams,M,30,DE,2500
43930,Mary,F,35,BE,4000
26422,Mary,F,35,BE,4000
10088,Williams,M,30,DE,2500
19473,Anne,F,30,DE,3000
31354,Mary,F,35,BE,4000
11952,Smith,M,40,DA,4000
13438,Mary,F,35,BE,4000
21319,Rose,M,35,DA,3000
13458,Smith,M,40,DA,4000
44216,Williams,M,30,DE,2500
6934,Mary,F,35,BE,4000
16742,Williams,M,30,DE,2500
21400,Mary,F,35,BE,4000
25165,Rose,M,35,DA,3000
22986,Smith,M,40,DA,4000
24491,James,M,30,FE,3500
42887,James,M,30,FE,3500
46124,Williams,M,30,DE,2500
548,Williams,M,30,DE,2500
7168,Mary,F,35,BE,4000
25439,James,M,30,FE,3500
25799,James,M,30,FE,3500
42755,James,M,30,FE,3500
602,Williams,M,30,DE,2500
43929,Anne,F,30,DE,3000
29170,Mary,F,35,BE,4000
13995,Anne,F,30,DE,3000
42173,James,M,30,FE,3500
31855,Rose,M,35,DA,3000
44644,Mary,F,35,BE,4000
5678,Williams,M,30,DE,2500
28925,James,M,30,FE,3500
5788,Mary,F,35,BE,4000
36256,Mary,F,35,BE,4000
2122,Mary,F,35,BE,4000
23975,James,M,30,FE,3500
28677,Anne,F,30,DE,3000
35538,Smith,M,40,DA,4000
32290,Mary,F,35,BE,4000
49622,Williams,M,30,DE,2500
29823,Anne,F,30,DE,3000
49550,Williams,M,30,DE,2500
7711,Rose,M,35,DA,3000
6954,Smith,M,40,DA,4000
2557,Rose,M,35,DA,3000
46698,Smith,M,40,DA,4000
4045,Rose,M,35,DA,3000
43663,Rose,M,35,DA,3000
46405,Rose,M,35,DA,3000
42631,Rose,M,35,DA,3000
13477,Rose,M,35,DA,3000
10619,James,M,30,FE,3500
1736,Williams,M,30,DE,2500
9052,Mary,F,35,BE,4000
31375,Rose,M,35,DA,3000
49750,Mary,F,35,BE,4000
28356,Smith,M,40,DA,4000
44372,Williams,M,30,DE,2500
38008,Mary,F,35,BE,4000
11735,James,M,30,FE,3500
42252,Smith,M,40,DA,4000
42811,Rose,M,35,DA,3000
42002,Williams,M,30,DE,2500
15672,Smith,M,40,DA,4000
42862,Mary,F,35,BE,4000
30514,Mary,F,35,BE,4000
40633,Rose,M,35,DA,3000
1241,James,M,30,FE,3500
27958,Mary,F,35,BE,4000
17450,Williams,M,30,DE,2500
17824,Mary,F,35,BE,4000
47216,Williams,M,30,DE,2500
41184,Smith,M,40,DA,4000
36578,Williams,M,30,DE,2500
33812,Williams,M,30,DE,2500
31388,Williams,M,30,DE,2500
41071,Rose,M,35,DA,3000
43454,Williams,M,30,DE,2500
45381,Anne,F,30,DE,3000
16762,Mary,F,35,BE,4000
11898,Smith,M,40,DA,4000
21072,Smith,M,40,DA,4000
39431,James,M,30,FE,3500
11471,James,M,30,FE,3500
35856,Smith,M,40,DA,4000
33554,Williams,M,30,DE,2500
25239,Anne,F,30,DE,3000
20864,Williams,M,30,DE,2500
1117,Rose,M,35,DA,3000
24934,Mary,F,35,BE,4000
44770,Mary,F,35,BE,4000
10568,Williams,M,30,DE,2500
15560,Williams,M,30,DE,2500
25715,James,M,30,FE,3500
5290,Mary,F,35,BE,4000
45421,Rose,M,35,DA,3000
49572,Smith,M,40,DA,4000
23877,Anne,F,30,DE,3000
20723,James,M,30,FE,3500
44182,Mary,F,35,BE,4000
4820,Williams,M,30,DE,2500
49339,Rose,M,35,DA,3000
21900,Smith,M,40,DA,4000
43838,Williams,M,30,DE,2500
16896,Smith,M,40,DA,4000
4491,Anne,F,30,DE,3000
32036,Williams,M,30,DE,2500
46653,Anne,F,30,DE,3000
11230,Mary,F,35,BE,4000
33106,Mary,F,35,BE,4000
24430,Mary,F,35,BE,4000
49727,James,M,30,FE,3500
7122,Smith,M,40,DA,4000
21832,Mary,F,35,BE,4000
38177,James,M,30,FE,3500
34871,James,M,30,FE,3500
3563,James,M,30,FE,3500
24103,Rose,M,35,DA,3000
29077,Rose,M,35,DA,3000
7189,Rose,M,35,DA,3000
34035,Anne,F,30,DE,3000
36685,Rose,M,35,DA,3000
33790,Mary,F,35,BE,4000
46515,Anne,F,30,DE,3000
38729,James,M,30,FE,3500
8766,Smith,M,40,DA,4000
33030,Smith,M,40,DA,4000
38245,Rose,M,35,DA,3000
5382,Smith,M,40,DA,4000
47614,Mary,F,35,BE,4000
24033,Anne,F,30,DE,3000
42370,Mary,F,35,BE,4000
21204,Smith,M,40,DA,4000
16319,James,M,30,FE,3500
40230,Smith,M,40,DA,4000
36537,Anne,F,30,DE,3000
25072,Mary,F,35,BE,4000
26219,James,M,30,FE,3500
41687,James,M,30,FE,3500
35782,Mary,F,35,BE,4000
22631,James,M,30,FE,3500
34084,Mary,F,35,BE,4000
38208,Smith,M,40,DA,4000
25504,Mary,F,35,BE,4000
42448,Mary,F,35,BE,4000
10141,Rose,M,35,DA,3000
41120,Williams,M,30,DE,2500
18699,Anne,F,30,DE,3000
33215,James,M,30,FE,3500
47942,Williams,M,30,DE,2500
16438,Mary,F,35,BE,4000
25773,Anne,F,30,DE,3000
32921,James,M,30,FE,3500
27213,Anne,F,30,DE,3000
14467,Rose,M,35,DA,3000
19686,Smith,M,40,DA,4000
47979,Anne,F,30,DE,3000
11464,Mary,F,35,BE,4000
7478,Williams,M,30,DE,2500
12648,Smith,M,40,DA,4000
4748,Williams,M,30,DE,2500
2687,James,M,30,FE,3500
10996,Mary,F,35,BE,4000
10381,Rose,M,35,DA,3000
17253,Anne,F,30,DE,3000
7279,Rose,M,35,DA,3000
36391,Rose,M,35,DA,3000
15791,James,M,30,FE,3500
371,James,M,30,FE,3500
30150,Smith,M,40,DA,4000
22326,Smith,M,40,DA,4000
3873,Anne,F,30,DE,3000
22340,Williams,M,30,DE,2500
11528,Williams,M,30,DE,2500
8021,James,M,30,FE,3500
45576,Smith,M,40,DA,4000
48163,Rose,M,35,DA,3000
3059,James,M,30,FE,3500
3309,Anne,F,30,DE,3000
42810,Smith,M,40,DA,4000
31256,Williams,M,30,DE,2500
46962,Smith,M,40,DA,4000
12844,Mary,F,35,BE,4000
22966,Mary,F,35,BE,4000
46516,Mary,F,35,BE,4000
49102,Mary,F,35,BE,4000
44014,Mary,F,35,BE,4000
45792,Smith,M,40,DA,4000
20457,Anne,F,30,DE,3000
43447,Rose,M,35,DA,3000
40565,James,M,30,FE,3500
18286,Mary,F,35,BE,4000
3628,Mary,F,35,BE,4000
31767,Anne,F,30,DE,3000
22654,Mary,F,35,BE,4000
40669,Rose,M,35,DA,3000
12006,Smith,M,40,DA,4000
6215,James,M,30,FE,3500
44811,Anne,F,30,DE,3000
3912,Smith,M,40,DA,4000
10867,Rose,M,35,DA,3000
29734,Mary,F,35,BE,4000
8087,James,M,30,FE,3500
41176,Mary,F,35,BE,4000
15156,Smith,M,40,DA,4000
18403,Rose,M,35,DA,3000
12001,Rose,M,35,DA,3000
4627,Rose,M,35,DA,3000
38145,Anne,F,30,DE,3000
11615,James,M,30,FE,3500
19768,Mary,F,35,BE,4000
25842,Smith,M,40,DA,4000
42672,Smith,M,40,DA,4000
42264,Smith,M,40,DA,4000
43661,James,M,30,FE,3500
30017,James,M,30,FE,3500
9710,Williams,M,30,DE,2500
21279,Anne,F,30,DE,3000
21192,Smith,M,40,DA,4000
48040,Mary,F,35,BE,4000
35390,Williams,M,30,DE,2500
20900,Williams,M,30,DE,2500
18643,Rose,M,35,DA,3000
22528,Mary,F,35,BE,4000
45681,Anne,F,30,DE,3000
13280,Williams,M,30,DE,2500
26435,James,M,30,FE,3500
29982,Smith,M,40,DA,4000
29029,Rose,M,35,DA,3000
3128,Williams,M,30,DE,2500
10866,Smith,M,40,DA,4000
41395,Rose,M,35,DA,3000
35555,James,M,30,FE,3500
41490,Smith,M,40,DA,4000
5819,James,M,30,FE,3500
7526,Williams,M,30,DE,2500
7435,Rose,M,35,DA,3000
13079,James,M,30,FE,3500
25610,Williams,M,30,DE,2500
3844,Mary,F,35,BE,4000
19610,Williams,M,30,DE,2500
38263,Rose,M,35,DA,3000
37963,Rose,M,35,DA,3000
20178,Smith,M,40,DA,4000
31777,Rose,M,35,DA,3000
12304,Mary,F,35,BE,4000
3977,James,M,30,FE,3500
11496,Smith,M,40,DA,4000
22794,Smith,M,40,DA,4000
23141,James,M,30,FE,3500
26180,Williams,M,30,DE,2500
1058,Williams,M,30,DE,2500
20367,Anne,F,30,DE,3000
14976,Smith,M,40,DA,4000
32200,Mary,F,35,BE,4000
19021,Rose,M,35,DA,3000
20240,Williams,M,30,DE,2500
39514,Mary,F,35,BE,4000
3574,Mary,F,35,BE,4000
36963,Anne,F,30,DE,3000
10012,Mary,F,35,BE,4000
44194,Mary,F,35,BE,4000
29748,Smith,M,40,DA,4000
12828,Smith,M,40,DA,4000
30910,Mary,F,35,BE,4000
44581,Rose,M,35,DA,3000
25833,Anne,F,30,DE,3000
40657,Rose,M,35,DA,3000
33114,Smith,M,40,DA,4000
40022,Williams,M,30,DE,2500
31620,Smith,M,40,DA,4000
43762,Mary,F,35,BE,4000
34649,James,M,30,FE,3500
18305,James,M,30,FE,3500
47012,Williams,M,30,DE,2500
21396,Smith,M,40,DA,4000
11184,Smith,M,40,DA,4000
46023,Anne,F,30,DE,3000
24490,Mary,F,35,BE,4000
31247,James,M,30,FE,3500
36339,Anne,F,30,DE,3000
6996,Smith,M,40,DA,4000
27484,Mary,F,35,BE,4000
8899,Rose,M,35,DA,3000
38517,Anne,F,30,DE,3000
46263,Anne,F,30,DE,3000
30795,Anne,F,30,DE,3000
22587,Anne,F,30,DE,3000
20550,Smith,M,40,DA,4000
2497,Rose,M,35,DA,3000
7830,Smith,M,40,DA,4000
48571,Rose,M,35,DA,3000
37618,Mary,F,35,BE,4000
10757,James,M,30,FE,3500
32899,Rose,M,35,DA,3000
26472,Smith,M,40,DA,4000
42139,Rose,M,35,DA,3000
42615,Anne,F,30,DE,3000
43056,Smith,M,40,DA,4000
5833,Rose,M,35,DA,3000
33183,Anne,F,30,DE,3000
1643,James,M,30,FE,3500
26772,Smith,M,40,DA,4000
14225,James,M,30,FE,3500
32727,Anne,F,30,DE,3000
36779,James,M,30,FE,3500
6520,Mary,F,35,BE,4000
1706,Williams,M,30,DE,2500
8654,Williams,M,30,DE,2500
38289,Anne,F,30,DE,3000
11153,James,M,30,FE,3500
19925,James,M,30,FE,3500
27490,Mary,F,35,BE,4000
8476,Mary,F,35,BE,4000
11788,Mary,F,35,BE,4000
12610,Mary,F,35,BE,4000
3424,Mary,F,35,BE,4000
33488,Williams,M,30,DE,2500
28498,Mary,F,35,BE,4000
6306,Smith,M,40,DA,4000
41096,Williams,M,30,DE,2500
14059,Rose,M,35,DA,3000
26088,Smith,M,40,DA,4000
21201,Anne,F,30,DE,3000
23592,Smith,M,40,DA,4000
46232,Williams,M,30,DE,2500
13804,Mary,F,35,BE,4000
32041,Rose,M,35,DA,3000
3085,Rose,M,35,DA,3000
14636,Williams,M,30,DE,2500
11453,James,M,30,FE,3500
48125,James,M,30,FE,3500
8165,James,M,30,FE,3500
31415,James,M,30,FE,3500
31626,Smith,M,40,DA,4000
37767,Anne,F,30,DE,3000
43620,Smith,M,40,DA,4000
36530,Williams,M,30,DE,2500
35714,Williams,M,30,DE,2500
27181,Rose,M,35,DA,3000
6671,James,M,30,FE,3500
5112,Smith,M,40,DA,4000
22676,Williams,M,30,DE,2500
3373,Rose,M,35,DA,3000
34524,Smith,M,40,DA,4000
8171,James,M,30,FE,3500
3597,Anne,F,30,DE,3000
1286,Williams,M,30,DE,2500
18020,Williams,M,30,DE,2500
30742,Mary,F,35,BE,4000
47422,Mary,F,35,BE,4000
35848,Mary,F,35,BE,4000
28039,Rose,M,35,DA,3000
28725,Anne,F,30,DE,3000
39000,Smith,M,40,DA,4000
41598,Smith,M,40,DA,4000
12947,James,M,30,FE,3500
41259,Anne,F,30,DE,3000
10543,Rose,M,35,DA,3000
1119,Anne,F,30,DE,3000
2087,James,M,30,FE,3500
12032,Williams,M,30,DE,2500
5520,Smith,M,40,DA,4000
39680,Williams,M,30,DE,2500
15129,Anne,F,30,DE,3000
17205,Anne,F,30,DE,3000
23793,Anne,F,30,DE,3000
3845,James,M,30,FE,3500
31650,Smith,M,40,DA,4000
15926,Williams,M,30,DE,2500
20260,Mary,F,35,BE,4000
36084,Smith,M,40,DA,4000
20881,Rose,M,35,DA,3000
18128,Williams,M,30,DE,2500
14581,Rose,M,35,DA,3000
26179,Rose,M,35,DA,3000
43386,Smith,M,40,DA,4000
28890,Smith,M,40,DA,4000
1537,Rose,M,35,DA,3000
2366,Williams,M,30,DE,2500
49640,Williams,M,30,DE,2500
49810,Mary,F,35,BE,4000
3197,James,M,30,FE,3500
35202,Smith,M,40,DA,4000
21793,Rose,M,35,DA,3000
45351,Anne,F,30,DE,3000
26327,James,M,30,FE,3500
20582,Williams,M,30,DE,2500
47317,Rose,M,35,DA,3000
3594,Smith,M,40,DA,4000
9256,Mary,F,35,BE,4000
46971,Anne,F,30,DE,3000
40980,Smith,M,40,DA,4000
3364,Mary,F,35,BE,4000
34387,Rose,M,35,DA,3000
5218,Mary,F,35,BE,4000
14222,Williams,M,30,DE,2500
24051,Anne,F,30,DE,3000
44654,Williams,M,30,DE,2500
6848,Williams,M,30,DE,2500
8885,James,M,30,FE,3500
1555,Rose,M,35,DA,3000
49979,James,M,30,FE,3500
23949,Anne,F,30,DE,3000
20119,Rose,M,35,DA,3000
6658,Mary,F,35,BE,4000
43425,Anne,F,30,DE,3000
23517,Anne,F,30,DE,3000
46994,Williams,M,30,DE,2500
9654,Smith,M,40,DA,4000
22140,Smith,M,40,DA,4000
18905,James,M,30,FE,3500
49675,Rose,M,35,DA,3000
36549,Anne,F,30,DE,3000
10433,James,M,30,FE,3500
28117,Rose,M,35,DA,3000
25335,Anne,F,30,DE,3000
41064,Smith,M,40,DA,4000
33042,Smith,M,40,DA,4000
11561,James,M,30,FE,3500
28343,James,M,30,FE,3500
12135,Anne,F,30,DE,3000
717,Anne,F,30,DE,3000
24483,Anne,F,30,DE,3000
11532,Smith,M,40,DA,4000
11995,Rose,M,35,DA,3000
671,James,M,30,FE,3500
9236,Williams,M,30,DE,2500
36800,Williams,M,30,DE,2500
18873,Anne,F,30,DE,3000
41674,Mary,F,35,BE,4000
24247,Rose,M,35,DA,3000
46407,Anne,F,30,DE,3000
28966,Mary,F,35,BE,4000
48810,Smith,M,40,DA,4000
21120,Smith,M,40,DA,4000
14262,Smith,M,40,DA,4000
44839,Rose,M,35,DA,3000
21182,Williams,M,30,DE,2500
16308,Smith,M,40,DA,4000
29267,James,M,30,FE,3500
37932,Smith,M,40,DA,4000
49208,Williams,M,30,DE,2500
2097,Anne,F,30,DE,3000
32358,Smith,M,40,DA,4000
44964,Smith,M,40,DA,4000
12713,James,M,30,FE,3500
41798,Williams,M,30,DE,2500
41587,Rose,M,35,DA,3000
20482,Mary,F,35,BE,4000
1659,Anne,F,30,DE,3000
10593,Anne,F,30,DE,3000
18770,Williams,M,30,DE,2500
21573,Anne,F,30,DE,3000
6824,Williams,M,30,DE,2500
32789,James,M,30,FE,3500
23691,Anne,F,30,DE,3000
49503,Anne,F,30,DE,3000
2174,Williams,M,30,DE,2500
31229,James,M,30,FE,3500
35017,Rose,M,35,DA,3000
45853,Rose,M,35,DA,3000
23738,Williams,M,30,DE,2500
26109,Anne,F,30,DE,3000
13537,Rose,M,35,DA,3000
34459,Rose,M,35,DA,3000
37066,Mary,F,35,BE,4000
21605,James,M,30,FE,3500
33024,Smith,M,40,DA,4000
36882,Smith,M,40,DA,4000
22006,Mary,F,35,BE,4000
42964,Mary,F,35,BE,4000
40850,Williams,M,30,DE,2500
7769,James,M,30,FE,3500
16293,Anne,F,30,DE,3000
14936,Williams,M,30,DE,2500
20644,Mary,F,35,BE,4000
42703,Rose,M,35,DA,3000
3431,James,M,30,FE,3500
37035,Anne,F,30,DE,3000
39737,James,M,30,FE,3500
278,Williams,M,30,DE,2500
49174,Mary,F,35,BE,4000
39070,Mary,F,35,BE,4000
35002,Mary,F,35,BE,4000
37600,Mary,F,35,BE,4000
30352,Mary,F,35,BE,4000
35799,Anne,F,30,DE,3000
46461,Anne,F,30,DE,3000
13845,Anne,F,30,DE,3000
5845,Rose,M,35,DA,3000
45188,Williams,M,30,DE,2500
4007,James,M,30,FE,3500
20001,Anne,F,30,DE,3000
16022,Williams,M,30,DE,2500
15152,Williams,M,30,DE,2500
11950,Mary,F,35,BE,4000
10325,James,M,30,FE,3500
36706,Mary,F,35,BE,4000
14038,Mary,F,35,BE,4000
16112,Williams,M,30,DE,2500
34177,Rose,M,35,DA,3000
49451,James,M,30,FE,3500
48867,Anne,F,30,DE,3000
8235,Anne,F,30,DE,3000
46610,Williams,M,30,DE,2500
34780,Mary,F,35,BE,4000
48614,Williams,M,30,DE,2500
42732,Smith,M,40,DA,4000
36435,Anne,F,30,DE,3000
26847,Anne,F,30,DE,3000
42069,Anne,F,30,DE,3000
3899,James,M,30,FE,3500
44872,Mary,F,35,BE,4000
1790,Williams,M,30,DE,2500
41698,Mary,F,35,BE,4000
10572,Smith,M,40,DA,4000
48133,Rose,M,35,DA,3000
7591,Rose,M,35,DA,3000
33801,Anne,F,30,DE,3000
25798,Mary,F,35,BE,4000
954,Smith,M,40,DA,4000
43248,Smith,M,40,DA,4000
3019,Rose,M,35,DA,3000
33974,Williams,M,30,DE,2500
15347,James,M,30,FE,3500
29273,James,M,30,FE,3500
36258,Smith,M,40,DA,4000
14143,Rose,M,35,DA,3000
35939,James,M,30,FE,3500
41844,Smith,M,40,DA,4000
32942,Williams,M,30,DE,2500
23379,Anne,F,30,DE,3000
27665,James,M,30,FE,3500
5592,Smith,M,40,DA,4000
24129,Anne,F,30,DE,3000
1242,Smith,M,40,DA,4000
43936,Mary,F,35,BE,4000
11248,Mary,F,35,BE,4000
43889,James,M,30,FE,3500
36586,Mary,F,35,BE,4000
16703,James,M,30,FE,3500
34783,Rose,M,35,DA,3000
46975,Rose,M,35,DA,3000
33938,Williams,M,30,DE,2500
29050,Mary,F,35,BE,4000
25677,Anne,F,30,DE,3000
9873,Anne,F,30,DE,3000
20741,James,M,30,FE,3500
25262,Williams,M,30,DE,2500
7948,Mary,F,35,BE,4000
13378,Mary,F,35,BE,4000
22928,Williams,M,30,DE,2500
16678,Mary,F,35,BE,4000
9920,Williams,M,30,DE,2500
5790,Smith,M,40,DA,4000
8002,Mary,F,35,BE,4000
47858,Williams,M,30,DE,2500
16279,Rose,M,35,DA,3000
17021,James,M,30,FE,3500
4028,Williams,M,30,DE,2500
9178,Mary,F,35,BE,4000
31119,Anne,F,30,DE,3000
22626,Smith,M,40,DA,4000
1543,Rose,M,35,DA,3000
35657,James,M,30,FE,3500
24765,Anne,F,30,DE,3000
48104,Williams,M,30,DE,2500
5435,James,M,30,FE,3500
11846,Williams,M,30,DE,2500
20254,Mary,F,35,BE,4000
6046,Mary,F,35,BE,4000
32260,Mary,F,35,BE,4000
25130,Williams,M,30,DE,2500
27444,Smith,M,40,DA,4000
35239,Rose,M,35,DA,3000
9127,Rose,M,35,DA,3000
39589,Rose,M,35,DA,3000
13006,Mary,F,35,BE,4000
47651,James,M,30,FE,3500
30845,James,M,30,FE,3500
5226,Smith,M,40,DA,4000
4295,James,M,30,FE,3500
15157,Rose,M,35,DA,3000
12005,James,M,30,FE,3500
12463,Rose,M,35,DA,3000
28004,Williams,M,30,DE,2500
8104,Mary,F,35,BE,4000
14755,Rose,M,35,DA,3000
42198,Smith,M,40,DA,4000
18352,Mary,F,35,BE,4000
25841,James,M,30,FE,3500
15736,Mary,F,35,BE,4000
30407,James,M,30,FE,3500
7484,Williams,M,30,DE,2500
25481,James,M,30,FE,3500
9683,James,M,30,FE,3500
18787,Rose,M,35,DA,3000
4937,James,M,30,FE,3500
16500,Smith,M,40,DA,4000
29243,James,M,30,FE,3500
41722,Mary,F,35,BE,4000
42652,Mary,F,35,BE,4000
14373,Anne,F,30,DE,3000
41030,Williams,M,30,DE,2500
46687,Rose,M,35,DA,3000
24152,Williams,M,30,DE,2500
5881,Rose,M,35,DA,3000
32674,Mary,F,35,BE,4000
31672,Mary,F,35,BE,4000
28923,Anne,F,30,DE,3000
32826,Smith,M,40,DA,4000
19987,Rose,M,35,DA,3000
47315,James,M,30,FE,3500
31435,Rose,M,35,DA,3000
19527,Anne,F,30,DE,3000
591,Anne,F,30,DE,3000
7768,Mary,F,35,BE,4000
18847,Rose,M,35,DA,3000
6016,Mary,F,35,BE,4000
22776,Smith,M,40,DA,4000
14470,Mary,F,35,BE,4000
23057,James,M,30,FE,3500
32404,Mary,F,35,BE,4000
42582,Smith,M,40,DA,4000
30715,Rose,M,35,DA,3000
48114,Smith,M,40,DA,4000
33527,James,M,30,FE,3500
32960,Williams,M,30,DE,2500
15463,Rose,M,35,DA,3000
42956,Williams,M,30,DE,2500
48339,Anne,F,30,DE,3000
41045,James,M,30,FE,3500
2862,Smith,M,40,DA,4000
25746,Smith,M,40,DA,4000
11031,Anne,F,30,DE,3000
2952,Smith,M,40,DA,4000
37596,Smith,M,40,DA,4000
14333,James,M,30,FE,3500
40182,Smith,M,40,DA,4000
9980,Williams,M,30,DE,2500
29298,Smith,M,40,DA,4000
8632,Mary,F,35,BE,4000
30961,Rose,M,35,DA,3000
17667,Anne,F,30,DE,3000
17954,Williams,M,30,DE,2500
47242,Mary,F,35,BE,4000
47706,Smith,M,40,DA,4000
6174,Smith,M,40,DA,4000
6054,Smith,M,40,DA,4000
18775,Rose,M,35,DA,3000
26368,Mary,F,35,BE,4000
39629,James,M,30,FE,3500
36827,James,M,30,FE,3500
28547,James,M,30,FE,3500
19406,Williams,M,30,DE,2500
44286,Smith,M,40,DA,4000
38750,Williams,M,30,DE,2500
40870,Mary,F,35,BE,4000
42024,Smith,M,40,DA,4000
35447,James,M,30,FE,3500
10186,Mary,F,35,BE,4000
13160,Williams,M,30,DE,2500
18957,Anne,F,30,DE,3000
17643,Anne,F,30,DE,3000
27136,Mary,F,35,BE,4000
16541,James,M,30,FE,3500
